aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,upr_pathway,alt_name,y_offset,y_pos,order,gene_ypos,treat_label,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos
t_cd4_naive,72,bortezomib,dmso,1352,MYDGF,0.0594396778031427,-0.0142559557826956,0.0129521485796408,0.00347304301963158,0.00525137788940646,1,up,IRE1alpha activates chaperones,,0,23,12,12,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,NFYA,0.108867631771918,0.0439964649165039,0.0199564108241368,0.00422850389321164,0.00629604253113549,1,up,ATF6/PERK ,,2,60,33,35,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,NFYB,0.0617641505475645,-0.438311584258858,-0.0241269729651366,0.0183168094066479,0.0239482337640613,-1,dn,ATF6/PERK ,,2,59,32,34,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,NFYC,0.115330485984002,-0.0334901279266651,0.0118501105236952,0.000941042767929793,0.00160467054173422,1,up,ATF6/PERK ,,2,58,31,33,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PARN,0.0909051532078217,-0.00304171663876375,0.0242553908065793,0.00197043798307883,0.00313432363111502,1,up,PERK regulates gene expression,,3,64,36,39,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PDIA5,-0.0318337299294652,-1.73164344540467,-0.0623364419315094,2.49304507372088e-11,1.1152105027562e-10,-1,dn,IRE1alpha activates chaperones,,0,22,11,11,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PDIA6,0.0210774441681046,-0.521858340612754,-0.104873125786649,3.45961906985514e-06,8.9531009897063e-06,-1,dn,IRE1alpha activates chaperones,,0,21,10,10,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,SERP1,0.0667653602724715,-0.0272268451164886,0.0116777609799387,0.00681721721805465,0.0097562005387526,1,up,IRE1alpha activates chaperones,,0,16,9,9,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,SRPRA,0.0625826060577186,-0.31606595455586,-0.0593102604067741,2.22868100085205e-05,5.09474264094392e-05,-1,dn,IRE1alpha activates chaperones,,0,13,8,8,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,SRPRB,0.0472364505294266,-0.424127022206138,-0.0538641696519226,0.000493206312666068,0.000889703400585209,-1,dn,IRE1alpha activates chaperones,,0,12,7,7,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,SSR1,0.0120035727465292,-0.836191813133385,-0.208601601353136,1.18271877773751e-16,7.72541839926414e-16,-1,dn,IRE1alpha activates chaperones,,0,11,6,6,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,SYVN1,0.0811273583401046,0.295752646193067,0.0229921590426132,0.00611267389092775,0.00883794765077623,1,up,IRE1alpha activates chaperones,,0,9,5,5,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,TLN1,0.0936110135650275,0.334421054219063,0.0767206866546233,6.6649463995221e-07,1.89847906204944e-06,1,up,IRE1alpha activates chaperones,,0,7,4,4,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,TPP1,0.111326582828177,0.410538131362613,0.074244974436233,8.96909364874858e-08,2.81139465489729e-07,1,up,IRE1alpha activates chaperones,,0,6,3,3,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,TSPYL2,0.0616843887589666,0.324854147912026,0.0474640944373481,0.00308310905161516,0.00471163180841409,1,up,IRE1alpha activates chaperones,,0,5,2,2,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,XBP1,-0.145471165480725,-1.22273083349655,-0.500898802220655,3.08314053943035e-54,7.88770121337598e-53,-1,dn,Key regulators,,4,90,52,56,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,ZBTB17,0.0333676481754983,0.446273735590261,0.0388373485058211,0.014558964088865,0.0194549819978401,1,up,IRE1alpha activates chaperones,,0,1,1,1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_treg,72,bortezomib,dmso,78,ACADVL,0.136544534299828,1.29353791097907,0.285271926585082,0.00625454890725171,0.0722519156045305,1,up,IRE1alpha activates chaperones,,0,50,27,27,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ADD1,0.210980634449442,0.307507444704354,0.184894372155211,0.0399444181980732,0.21999563094485,1,up,IRE1alpha activates chaperones,,0,49,26,26,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ARFGAP1,0.0291601590497493,1.40246992555025,0.0638212822368794,0.220750020023332,0.568764732561527,1,up,IRE1alpha activates chaperones,,0,48,25,25,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ATF3,NA,2.83833772690812,1.2,0.00199097120050005,0.0333387214234192,1,up,PERK regulates gene expression,,3,87,51,54,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ATF4,0.115027321830032,0.333690548759276,0.137279878153086,0.221762572668182,0.57040733883028,1,up,ATF6/PERK ,,2,62,35,37,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ATF6,0.153746741430118,1.40988469518204,0.6493360887098,5.39760416869106e-05,0.00199464269150847,1,up,Key regulators,,4,94,56,60,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ATP6V0D1,0.114590861521133,-0.0554100810905581,0.00453541766571566,0.816284166828791,0.932341590297815,1,up,IRE1alpha activates chaperones,,0,47,24,24,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CALR,0.0355008507669966,-0.876225643327246,-0.2958183278257,0.0423311529141568,0.227377340491227,-1,dn,ATF6 (ATF6-alpha) activates chaperones,,1,56,30,31,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CEBPB,0.1673117315354,0.618951486545595,0.15161279799196,0.167049817057256,0.495610087927346,1,up,PERK regulates gene expression,,3,85,50,53,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CEBPG,0.0885343545723154,0.435500870157933,0.0795794436500216,0.439929798897243,0.759186427591223,1,up,PERK regulates gene expression,,3,84,49,52,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,CTDSP2,0.0231160957257973,-1.79472219777803,-0.141643757680584,0.0181886237026376,0.141387887487454,-1,dn,IRE1alpha activates chaperones,,0,44,23,23,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,DCP2,0.232780659133061,0.191468727359109,0.178754467565169,0.0629700958173835,0.284971319660761,1,up,PERK regulates gene expression,,3,82,47,50,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,DDIT3,NA,3.39493439907205,1.2,8.87357775582995e-06,0.000430746120211192,1,up,ATF6/PERK ,CHOP,2,61,34,36,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,DDX11,-0.0427163841998433,-0.849883700058428,-0.0602842219103917,0.426083085351366,0.752525789624034,-1,dn,IRE1alpha activates chaperones,,0,40,22,22,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,DNAJB11,0.150119984268885,0.748093001917918,0.164158987231776,0.149798264354214,0.472567712200886,1,up,IRE1alpha activates chaperones,,0,39,21,21,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,DNAJC3,0.380091339683944,0.35581543536435,0.267685760108108,0.000310270562894018,0.00804411692321252,1,up,IRE1alpha activates chaperones,,0,37,20,20,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,EDEM1,0.204269296754719,-0.978894260200866,-0.208911416395291,0.00575436807361527,0.0687360772772421,-1,dn,IRE1alpha activates chaperones,,0,36,19,19,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,EIF2AK3,0.0907788413439068,-0.263067685118241,-0.0557310407643354,0.551408401753792,0.817105637884076,-1,dn,Key regulators,PERK,4,93,55,59,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,EIF2S1,0.076172222426927,0.464200185118688,0.118490677289089,0.393966363601713,0.728506537629806,1,up,PERK regulates gene expression,,3,80,46,49,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,EIF2S2,0.29286588273257,0.558828120372243,0.362385822665789,0.000855714182582975,0.0175883955636311,1,up,PERK regulates gene expression,,3,79,45,48,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,EIF2S3,0.176255787443463,0.648375230918493,0.235473591673889,0.0759717846763022,0.319354448160264,1,up,PERK regulates gene expression,,3,78,44,47,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ERN1,0.0322228589410385,0.307303323086717,0.0981305609008674,0.685753646650538,0.878712128521877,1,up,Key regulators,IRE1a,4,92,54,58,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,EXOSC1,0.10827942721416,0.23414063543381,0.062111466542931,0.412878599398714,0.742449280416288,1,up,PERK regulates gene expression,,3,77,43,46,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,EXOSC6,0.215481899354901,-0.655675499969467,-0.065438032037539,0.177870732138845,0.511420384845338,-1,dn,PERK regulates gene expression,,3,72,41,44,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,EXOSC7,0.0410239322913692,0.132899717466195,0.0179161401341636,0.945952288193801,0.977415705507425,1,up,PERK regulates gene expression,,3,71,40,43,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,EXOSC8,0.0897988972605312,-0.436399132559751,-0.0783442204235257,0.378864479833482,0.721819883707799,-1,dn,PERK regulates gene expression,,3,70,39,42,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,GFPT1,0.0904146589493703,0.913918291547164,0.323856842793118,0.0346488706078036,0.200846408265693,1,up,IRE1alpha activates chaperones,,0,31,18,18,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,GOSR2,0.0628634863189282,-0.308940191159384,-0.0652802629891631,0.641056333115061,0.857435159901517,-1,dn,IRE1alpha activates chaperones,,0,30,17,17,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,GSK3A,0.0663243970157893,-0.543777840853953,-0.0508745887400961,0.565559552692947,0.823621148620229,-1,dn,IRE1alpha activates chaperones,,0,29,16,16,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,HDGF,-0.145448294518086,0.461103768760548,0.0252198507197977,0.685364662091854,0.878429979088229,1,up,IRE1alpha activates chaperones,,0,28,15,15,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,HERPUD1,0.0643856431151987,-0.0833614174682568,-0.00734408837389278,0.747524190928413,0.904457612133841,-1,dn,PERK regulates gene expression,,3,68,38,41,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,HSP90B1,-0.013531840952956,-0.0979262678170694,-0.046939038842949,0.943343135044645,0.976691762005823,-1,dn,ATF6 (ATF6-alpha) activates chaperones,,1,55,29,30,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,HSPA5,0.134396338880634,0.0445247049107843,0.0835220967885193,0.385675885531938,0.724660928837651,1,up,Key regulators,BiP/GRP78,4,91,53,57,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,KHSRP,0.0878865338080764,-0.678199070391948,-0.0615521014659092,0.426603337686431,0.752742084247171,-1,dn,PERK regulates gene expression,,3,65,37,40,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,KLHDC3,0.267070451572554,0.232886734013009,0.0581750708866859,0.224856198153681,0.574622282856248,1,up,IRE1alpha activates chaperones,,0,25,14,14,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,LMNA,0.102249727795371,-0.477224854079137,-0.0494597519332532,0.503962846634093,0.796893780472624,-1,dn,IRE1alpha activates chaperones,,0,24,13,13,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MBTPS1,0.0186831165007257,0.411390904141265,0.13226412107663,0.519680594671613,0.803430099341782,1,up,ATF6 (ATF6-alpha) activates chaperones,,1,54,28,29,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,MYDGF,0.150568747606145,-0.0109257148986784,0.0274952725674026,0.229677011213329,0.57894122697966,1,up,IRE1alpha activates chaperones,,0,23,12,12,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,NFYA,0.146377371751163,0.0116019776984525,0.0166639046187,0.723005038915734,0.893559200385182,1,up,ATF6/PERK ,,2,60,33,35,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,NFYB,-0.0350147543983009,-1.0829095353768,-0.0734046904753499,0.310360195232702,0.660682794890049,-1,dn,ATF6/PERK ,,2,59,32,34,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,NFYC,0.0918821342542689,0.854907651775232,0.154017870250118,0.195434514578709,0.536079164425998,1,up,ATF6/PERK ,,2,58,31,33,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PARN,0.180239888562877,-0.128106529641644,0.00618446747488938,0.274011294063517,0.629421751497894,1,up,PERK regulates gene expression,,3,64,36,39,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,PDIA6,0.0529739561866516,0.0392018414358462,0.0223629090319004,0.794876420797533,0.924435098279379,1,up,IRE1alpha activates chaperones,,0,21,10,10,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,SERP1,0.0244964471022285,0.185084294109282,0.070451661730999,0.81651290923944,0.93248614813154,1,up,IRE1alpha activates chaperones,,0,16,9,9,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,SRPRA,0.0664460504959692,-0.378363441259274,-0.0573491447247098,0.637803559362335,0.85631796948169,-1,dn,IRE1alpha activates chaperones,,0,13,8,8,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,SRPRB,0.201463935773076,0.682642938063637,0.101577720039964,0.295357092118417,0.648360129428564,1,up,IRE1alpha activates chaperones,,0,12,7,7,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,SSR1,-0.0182984531383103,-0.775436311767362,-0.217119978428739,0.119841262554173,0.414426435039554,-1,dn,IRE1alpha activates chaperones,,0,11,6,6,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,SYVN1,0.0518634742913085,0.729727478972065,0.0600312610864068,0.513944663189943,0.801069000217151,1,up,IRE1alpha activates chaperones,,0,9,5,5,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,TLN1,0.151832218743673,-0.0171079306694131,0.0203058749374085,0.563504402079595,0.821754741671202,1,up,IRE1alpha activates chaperones,,0,7,4,4,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,TPP1,0.00875549637040715,0.990857956885339,0.14046553965166,0.149870333380728,0.472567712200886,1,up,IRE1alpha activates chaperones,,0,6,3,3,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,TSPYL2,0.131264386533767,0.424097606046268,0.0818418398037641,0.32474239585408,0.674649428963365,1,up,IRE1alpha activates chaperones,,0,5,2,2,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,XBP1,0.0183457734386047,0.377164405101652,0.0812314236922845,0.671412782377911,0.872563915721902,1,up,Key regulators,,4,90,52,56,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ZBTB17,-0.0142050056346964,0.245840138761423,0.0294659733602732,0.88820349845345,0.958578927841379,1,up,IRE1alpha activates chaperones,,0,1,1,1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd8_memory,72,bortezomib,dmso,163,ACADVL,0.265147231214911,1.71971107461085,0.386450302205768,8.56016664903718e-09,2.80958034737358e-07,1,up,IRE1alpha activates chaperones,,0,50,27,27,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ADD1,0.176900324787834,0.410206622842405,0.207817734965193,0.00511887406290111,0.0309175158943708,1,up,IRE1alpha activates chaperones,,0,49,26,26,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ARFGAP1,0.0164509338435284,0.154702764308134,0.0111895130392848,0.944930822832189,0.971787330784554,1,up,IRE1alpha activates chaperones,,0,48,25,25,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ATF3,0.0921542186496362,0.283102687157772,0.0218993270780076,0.738812949779344,0.850897408505326,1,up,PERK regulates gene expression,,3,87,51,54,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ATF4,0.212774654214085,0.291881568244398,0.169855845642899,0.000295741227344813,0.00310106804777595,1,up,ATF6/PERK ,,2,62,35,37,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ATF6,0.182871200273354,0.52369046296472,0.30649525964269,0.00308446975902814,0.0206450952177789,1,up,Key regulators,,4,94,56,60,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ATP6V0D1,0.248204257703184,-0.512206250358432,-0.0386861304754298,0.0359415951460161,0.131290171098128,-1,dn,IRE1alpha activates chaperones,,0,47,24,24,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CALR,-0.045790754882833,-0.582430606016495,-0.221653525518135,0.0342977234518813,0.126647678944651,-1,dn,ATF6 (ATF6-alpha) activates chaperones,,1,56,30,31,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CEBPB,0.082986797756417,0.0913080037596164,0.0372749056894314,0.309916062381695,0.528658068740444,1,up,PERK regulates gene expression,,3,85,50,53,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CEBPG,0.135092378997313,0.731647157652995,0.124963507701245,0.0379536948923098,0.136161386511257,1,up,PERK regulates gene expression,,3,84,49,52,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CTDSP2,0.0293186100173321,-0.251696782791575,-0.0242158198615211,0.774998630528584,0.874939739676753,-1,dn,IRE1alpha activates chaperones,,0,44,23,23,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,DCP2,0.111830440322549,0.311602891598571,0.14274494850284,0.140209614208375,0.327402984354865,1,up,PERK regulates gene expression,,3,82,47,50,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,DDIT3,0.105149917174963,1.43941005296506,0.245281425476521,9.66179105287328e-05,0.00120315871940505,1,up,ATF6/PERK ,CHOP,2,61,34,36,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,DDX11,0.13391434050586,-2.20533755739123,-0.0797206359826625,0.00379115234226691,0.0241501327776873,-1,dn,IRE1alpha activates chaperones,,0,40,22,22,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,DNAJB11,0.039301427888328,-0.0507723263168172,-0.00415015655942558,0.823154581540981,0.903372504714148,-1,dn,IRE1alpha activates chaperones,,0,39,21,21,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,DNAJC3,0.0759610076728845,-0.106533130363103,-0.00769786605032519,0.394529787911359,0.607089429560653,-1,dn,IRE1alpha activates chaperones,,0,37,20,20,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,EDEM1,0.0858171922263959,-0.330017778276721,-0.0527283346876888,0.26316705863088,0.481699092473264,-1,dn,IRE1alpha activates chaperones,,0,36,19,19,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,EIF2AK3,0.128491707991944,-0.121611889094733,-0.00272929112587866,0.266612084968328,0.485208392433447,-1,dn,Key regulators,PERK,4,93,55,59,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,EIF2S1,0.0205338017988469,-0.195812097435894,-0.0302345611948349,0.785267980424696,0.881860542318966,-1,dn,PERK regulates gene expression,,3,80,46,49,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,EIF2S2,0.0790767075334852,-0.0423212299886251,0.0247496499645651,0.439679042527233,0.641834186829108,1,up,PERK regulates gene expression,,3,79,45,48,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,EIF2S3,0.222517939302794,0.195133110360279,0.133325307912348,0.00154353755296974,0.0118983457041449,1,up,PERK regulates gene expression,,3,78,44,47,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ERN1,-0.0506725167921732,-0.967674794219975,-0.42654221769308,0.000105324864486538,0.00128975482462087,-1,dn,Key regulators,IRE1a,4,92,54,58,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,EXOSC1,0.0620275971266096,-0.00982472959580498,0.00866890047439817,0.744616726023312,0.854867624622261,1,up,PERK regulates gene expression,,3,77,43,46,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,EXOSC5,-0.103219900726344,-2.0961315494463,-0.0715938759131494,0.00788713233709301,0.0433056538583297,-1,dn,PERK regulates gene expression,,3,73,42,45,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,EXOSC6,0.111049291546576,-0.440419593122136,-0.0474630283263798,0.243561291839569,0.460176042296501,-1,dn,PERK regulates gene expression,,3,72,41,44,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,EXOSC7,-0.0512955742205868,-0.545439812458881,-0.0468407935983339,0.43615424576074,0.639852466859161,-1,dn,PERK regulates gene expression,,3,71,40,43,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,EXOSC8,0.0524473855202878,0.152047765196795,0.0300637470661156,0.695618650134985,0.823714734715904,1,up,PERK regulates gene expression,,3,70,39,42,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,GFPT1,0.219541062041507,0.404386375647492,0.214378097484526,0.00374890107775139,0.0240028744501231,1,up,IRE1alpha activates chaperones,,0,31,18,18,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,GOSR2,0.182908215945173,-0.431611938368854,-0.0719739087659885,0.0147804772271761,0.0690731818411793,-1,dn,IRE1alpha activates chaperones,,0,30,17,17,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,GSK3A,0.0169103889944546,-0.0393912001593231,-0.00282095716063722,0.981189547587335,0.990840960270912,-1,dn,IRE1alpha activates chaperones,,0,29,16,16,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,HDGF,-0.0410435004433933,0.415252717538135,0.0325835217130593,0.603472473605266,0.765965852423936,1,up,IRE1alpha activates chaperones,,0,28,15,15,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,HERPUD1,0.0104614151703789,-0.0929096770635102,-0.031321281078169,0.904760654867687,0.946909888789332,-1,dn,PERK regulates gene expression,,3,68,38,41,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,HSP90B1,0.0833728068558854,0.0346059320385316,0.0680733882120539,0.388242121296225,0.600523771710647,1,up,ATF6 (ATF6-alpha) activates chaperones,,1,55,29,30,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,HSPA5,0.112017129560708,-0.150961944293666,0.00728500621248629,0.177857234769417,0.379758531022777,1,up,Key regulators,BiP/GRP78,4,91,53,57,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,KHSRP,0.143812552700028,-0.242954397105948,-0.0139135064970896,0.322169355169314,0.538860643726609,-1,dn,PERK regulates gene expression,,3,65,37,40,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,KLHDC3,0.0354152447046502,0.258104119889393,0.0195828335746697,0.836225629123644,0.910308040328965,1,up,IRE1alpha activates chaperones,,0,25,14,14,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,LMNA,-0.00198585558390652,1.07450238695499,0.0748172944794205,0.0816329713159585,0.230941235782671,1,up,IRE1alpha activates chaperones,,0,24,13,13,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MBTPS1,0.118553981576974,0.72397384011854,0.267773164998873,0.000807213725451871,0.00707734854221904,1,up,ATF6 (ATF6-alpha) activates chaperones,,1,54,28,29,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MYDGF,0.0260392944713268,-0.0013863065070227,0.00743231654958754,0.937739535746327,0.967634336634368,1,up,IRE1alpha activates chaperones,,0,23,12,12,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,NFYA,0.106145520973287,-0.0962582574197205,-0.00211767446659289,0.698126512457956,0.825967849219938,-1,dn,ATF6/PERK ,,2,60,33,35,Bor/DMSO,CD8 Memory,#009444,6,2
