fg,timepoint,aifi_cell_type,pathway_label,all_padj,all_NES,no_psm_padj,no_psm_NES,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,pathway,diff,abs_diff,all_sig,no_psm_sig,sig_change
bortezomib,72,t_cd4_naive,KRAS Signaling UP,0.381641659311562,-1.22148761332063,0.471337991718427,-1.16256289103335,CD4 Naive,#93A7D1,1,7,HALLMARK_KRAS_SIGNALING_UP,0.05892472228728,0.05892472228728,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Estrogen Response Early,0.229481515926529,-1.35800436067409,0.226473922902494,-1.32840278809303,CD4 Naive,#93A7D1,1,7,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0296015725810599,0.0296015725810599,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Inflammatory Response,0.174571428571429,-1.42624366692201,0.113402447162366,-1.44794331397115,CD4 Naive,#93A7D1,1,7,HALLMARK_INFLAMMATORY_RESPONSE,-0.02169964704914,0.02169964704914,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,KRAS Signaling DN,0.223366336633663,-1.44838570449782,0.265933596669158,-1.39904560298645,CD4 Naive,#93A7D1,1,7,HALLMARK_KRAS_SIGNALING_DN,0.0493401015113699,0.0493401015113699,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Androgen Response,0.0963589165222434,-1.48131957580053,0.119583644738392,-1.47328158771539,CD4 Naive,#93A7D1,1,7,HALLMARK_ANDROGEN_RESPONSE,0.00803798808514,0.00803798808514,TRUE,FALSE,TRUE
bortezomib,72,t_cd4_naive,IL2/STAT5 Signaling,0.019544877975972,-1.61289680616082,0.025645897976194,-1.58476203072021,CD4 Naive,#93A7D1,1,7,HALLMARK_IL2_STAT5_SIGNALING,0.02813477544061,0.02813477544061,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_naive,IL6/JAK/STAT3 Signaling,0.019544877975972,-1.73160855524448,0.0248487129848431,-1.68155812767753,CD4 Naive,#93A7D1,1,7,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05005042756695,0.05005042756695,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_naive,Allograft Rejection,9.31270383264107e-06,-1.97850385660746,1.572870301715e-05,-1.94820262176704,CD4 Naive,#93A7D1,1,7,HALLMARK_ALLOGRAFT_REJECTION,0.0303012348404199,0.0303012348404199,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_naive,Interferon Alpha Response,1.04415489760567e-12,-2.25460650128222,2.83477859714307e-11,-2.19502062911621,CD4 Naive,#93A7D1,1,7,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0595858721660099,0.0595858721660099,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_naive,Interferon Gamma Response,4.01522796087962e-15,-2.28843294859755,4.96971173887536e-17,-2.32994817864731,CD4 Naive,#93A7D1,1,7,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0415152300497601,0.0415152300497601,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_treg,MYC Targets V1,0.000152379365571317,1.92146022831111,0.172835112692764,1.35690447367027,CD4 Treg,#E57A93,4,4,HALLMARK_MYC_TARGETS_V1,-0.56455575464084,0.56455575464084,TRUE,FALSE,TRUE
bortezomib,72,t_cd4_treg,Fatty Acid Metabolism,0.0118333229832008,1.83409362208469,0.00886946916674203,1.86950436791726,CD4 Treg,#E57A93,4,4,HALLMARK_FATTY_ACID_METABOLISM,0.0354107458325701,0.0354107458325701,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_treg,MTORC1 Signaling,0.00239265790029069,1.81308093257336,0.144515041504189,1.47525641210062,CD4 Treg,#E57A93,4,4,HALLMARK_MTORC1_SIGNALING,-0.33782452047274,0.33782452047274,TRUE,FALSE,TRUE
bortezomib,72,t_cd4_treg,Protein Secretion,0.119301369294801,1.56502392123122,0.144515041504189,1.56182771813747,CD4 Treg,#E57A93,4,4,HALLMARK_PROTEIN_SECRETION,-0.00319620309375002,0.00319620309375002,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Adipogenesis,0.119301369294801,1.45738045525757,0.172835112692764,1.42857197371416,CD4 Treg,#E57A93,4,4,HALLMARK_ADIPOGENESIS,-0.02880848154341,0.02880848154341,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,MYC Targets V2,0.282438067206279,1.37422335851077,0.208888888888889,1.40947602791674,CD4 Treg,#E57A93,4,4,HALLMARK_MYC_TARGETS_V2,0.03525266940597,0.03525266940597,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,G2/M Checkpoint,0.398163010522561,1.19235766388662,0.405555555555556,1.18382655498768,CD4 Treg,#E57A93,4,4,HALLMARK_G2M_CHECKPOINT,-0.00853110889893993,0.00853110889893993,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Unfolded Protein Response,0.511185267581263,1.12407837708872,0.444872061576867,1.13753946686345,CD4 Treg,#E57A93,4,4,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.01346108977473,0.01346108977473,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,ROS Pathway,0.511185267581263,1.11425389041053,0.467911111111111,1.14452797388291,CD4 Treg,#E57A93,4,4,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03027408347238,0.03027408347238,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Oxidative Phosphorylation,0.511185267581263,1.10131305812725,0.422934933087217,1.13612467378561,CD4 Treg,#E57A93,4,4,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03481161565836,0.03481161565836,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,E2F Targets,0.511185267581263,1.08577990965077,0.449074074074074,1.11052716550918,CD4 Treg,#E57A93,4,4,HALLMARK_E2F_TARGETS,0.0247472558584099,0.0247472558584099,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Heme Metabolism,0.511185267581263,1.07048652496303,0.483539094650206,1.09348712765282,CD4 Treg,#E57A93,4,4,HALLMARK_HEME_METABOLISM,0.02300060268979,0.02300060268979,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Spermatogenesis,0.52839697615817,1.05667360823201,0.48705970790378,1.08554620380022,CD4 Treg,#E57A93,4,4,HALLMARK_SPERMATOGENESIS,0.0288725955682099,0.0288725955682099,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,WNT/β-Catenin Signaling,0.52839697615817,1.0544460373073,0.498696947133284,1.06682622979566,CD4 Treg,#E57A93,4,4,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0123801924883602,0.0123801924883602,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,PI3K/AKT/mTOR Signaling,0.52839697615817,1.04798030665494,0.48705970790378,1.05206505914036,CD4 Treg,#E57A93,4,4,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.00408475248541995,0.00408475248541995,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Mitotic Spindle,0.620922882427307,0.980029210908212,0.566913746630728,1.00484235259899,CD4 Treg,#E57A93,4,4,HALLMARK_MITOTIC_SPINDLE,0.024813141690778,0.024813141690778,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Cholesterol Homeostasis,0.817197941924419,0.871356410883474,0.759276173079119,0.896820623801354,CD4 Treg,#E57A93,4,4,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0254642129178799,0.0254642129178799,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Peroxisome,0.829797469572329,0.86846780843567,0.759276173079119,0.899425979035821,CD4 Treg,#E57A93,4,4,HALLMARK_PEROXISOME,0.030958170600151,0.030958170600151,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Glycolysis,0.845175438596491,0.819285947183371,0.91358024691358,0.783949500341019,CD4 Treg,#E57A93,4,4,HALLMARK_GLYCOLYSIS,-0.035336446842352,0.035336446842352,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Xenobiotic Metabolism,0.845175438596491,0.815736939278605,0.835308056872038,0.841448915921569,CD4 Treg,#E57A93,4,4,HALLMARK_XENOBIOTIC_METABOLISM,0.025711976642964,0.025711976642964,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Notch Signaling,0.842083333333333,0.799242567049978,0.840787119856887,0.793407527609725,CD4 Treg,#E57A93,4,4,HALLMARK_NOTCH_SIGNALING,-0.00583503944025299,0.00583503944025299,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Coagulation,0.845175438596491,0.796357190031264,0.840787119856887,0.809353285788316,CD4 Treg,#E57A93,4,4,HALLMARK_COAGULATION,0.012996095757052,0.012996095757052,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Myogenesis,0.845175438596491,0.768841185887095,0.850678733031674,0.790148100628889,CD4 Treg,#E57A93,4,4,HALLMARK_MYOGENESIS,0.0213069147417939,0.0213069147417939,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,DNA Repair,0.982532751091703,0.689749765738992,0.980861244019139,0.659894408621128,CD4 Treg,#E57A93,4,4,HALLMARK_DNA_REPAIR,-0.029855357117864,0.029855357117864,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,UV Response DN,0.979645008956196,-0.669503514545535,0.980861244019139,-0.664233563934727,CD4 Treg,#E57A93,4,4,HALLMARK_UV_RESPONSE_DN,0.00526995061080804,0.00526995061080804,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,TGFβ Signaling,0.845175438596491,-0.803637314961312,0.840787119856887,-0.800874539843121,CD4 Treg,#E57A93,4,4,HALLMARK_TGF_BETA_SIGNALING,0.00276277511819101,0.00276277511819101,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Apical Surface,0.829797469572329,-0.840979605948127,0.773747086247086,-0.847058173972121,CD4 Treg,#E57A93,4,4,HALLMARK_APICAL_SURFACE,-0.00607856802399398,0.00607856802399398,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,UV Response UP,0.737813963388676,-0.947237945380598,0.694064577397911,-0.955320048837649,CD4 Treg,#E57A93,4,4,HALLMARK_UV_RESPONSE_UP,-0.00808210345705096,0.00808210345705096,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Complement,0.559584647167555,-1.02284583148476,0.48705970790378,-1.06935549251714,CD4 Treg,#E57A93,4,4,HALLMARK_COMPLEMENT,-0.0465096610323801,0.0465096610323801,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,P53 Pathway,0.52839697615817,-1.06871829803509,0.498696947133284,-1.05437299508249,CD4 Treg,#E57A93,4,4,HALLMARK_P53_PATHWAY,0.0143453029525999,0.0143453029525999,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Bile Acid Metabolism,0.511185267581263,-1.10461218573642,0.48705970790378,-1.09578042306576,CD4 Treg,#E57A93,4,4,HALLMARK_BILE_ACID_METABOLISM,0.00883176267065999,0.00883176267065999,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,TNFβ Signaling via NFκB,0.511185267581263,-1.11086134373882,0.48705970790378,-1.08145949947541,CD4 Treg,#E57A93,4,4,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0294018442634099,0.0294018442634099,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Apoptosis,0.511185267581263,-1.12763673974868,0.478324081416865,-1.10263995577639,CD4 Treg,#E57A93,4,4,HALLMARK_APOPTOSIS,0.02499678397229,0.02499678397229,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Apical Junction,0.398163010522561,-1.18294567162797,0.417726679712981,-1.17473944303846,CD4 Treg,#E57A93,4,4,HALLMARK_APICAL_JUNCTION,0.00820622858951014,0.00820622858951014,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Estrogen Response Late,0.365119440668091,-1.25461430712097,0.333818976507012,-1.24411599493497,CD4 Treg,#E57A93,4,4,HALLMARK_ESTROGEN_RESPONSE_LATE,0.0104983121860001,0.0104983121860001,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Hypoxia,0.282438067206279,-1.28839402791208,0.299562404870624,-1.27584709963086,CD4 Treg,#E57A93,4,4,HALLMARK_HYPOXIA,0.0125469282812201,0.0125469282812201,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Estrogen Response Early,0.166587901701323,-1.36566655282872,0.208052276559865,-1.36769341167354,CD4 Treg,#E57A93,4,4,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.00202685884482001,0.00202685884482001,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,KRAS Signaling UP,0.072936787960913,-1.49634992839816,0.172835112692764,-1.4355249375998,CD4 Treg,#E57A93,4,4,HALLMARK_KRAS_SIGNALING_UP,0.06082499079836,0.06082499079836,TRUE,FALSE,TRUE
bortezomib,72,t_cd4_treg,Epithelial-Mesenchymal Transition,0.112702038404793,-1.52533390613358,0.146942269325437,-1.52103172696994,CD4 Treg,#E57A93,4,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.00430217916363995,0.00430217916363995,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_treg,Androgen Response,0.0374155975671714,-1.58883948518235,0.0498352343151368,-1.60476460273834,CD4 Treg,#E57A93,4,4,HALLMARK_ANDROGEN_RESPONSE,-0.01592511755599,0.01592511755599,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_treg,KRAS Signaling DN,0.0834839003084973,-1.60003409949305,0.113786176071291,-1.58499769947065,CD4 Treg,#E57A93,4,4,HALLMARK_KRAS_SIGNALING_DN,0.0150364000223999,0.0150364000223999,TRUE,FALSE,TRUE
bortezomib,72,t_cd4_treg,Inflammatory Response,0.0374155975671714,-1.60162442784621,0.0186648537218708,-1.64017664437152,CD4 Treg,#E57A93,4,4,HALLMARK_INFLAMMATORY_RESPONSE,-0.03855221652531,0.03855221652531,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_treg,IL6/JAK/STAT3 Signaling,0.000902426029227664,-1.95394485588397,0.000928283194884697,-1.91932790373321,CD4 Treg,#E57A93,4,4,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03461695215076,0.03461695215076,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_treg,IL2/STAT5 Signaling,1.12750050598367e-05,-2.01078400904959,2.88275330081602e-05,-1.98133308263714,CD4 Treg,#E57A93,4,4,HALLMARK_IL2_STAT5_SIGNALING,0.0294509264124501,0.0294509264124501,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_treg,Allograft Rejection,5.30390913852624e-10,-2.27062947033174,1.81045623600997e-09,-2.25313076015998,CD4 Treg,#E57A93,4,4,HALLMARK_ALLOGRAFT_REJECTION,0.0174987101717599,0.0174987101717599,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_treg,Interferon Alpha Response,1.25793400159583e-12,-2.44574857570324,5.42137314051501e-12,-2.41863820611353,CD4 Treg,#E57A93,4,4,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0271103695897099,0.0271103695897099,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_treg,Interferon Gamma Response,9.08810322135129e-19,-2.56475530183148,1.80101795011722e-19,-2.57784041942708,CD4 Treg,#E57A93,4,4,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0130851175955997,0.0130851175955997,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_memory,MYC Targets V1,0.001214861954416,1.78984858444382,0.156390977443609,1.29715408365412,CD8 Memory,#009444,6,2,HALLMARK_MYC_TARGETS_V1,-0.4926945007897,0.4926945007897,TRUE,FALSE,TRUE
bortezomib,72,t_cd8_memory,Adipogenesis,0.00415272325771194,1.78094959063962,0.0028667829088004,1.8256618857306,CD8 Memory,#009444,6,2,HALLMARK_ADIPOGENESIS,0.04471229509098,0.04471229509098,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_memory,Fatty Acid Metabolism,0.0470881216807656,1.63487315569505,0.0193900793970616,1.69628964669451,CD8 Memory,#009444,6,2,HALLMARK_FATTY_ACID_METABOLISM,0.0614164909994601,0.0614164909994601,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_memory,MTORC1 Signaling,0.0207814442213596,1.61359132795573,0.183245569734754,1.34201054568353,CD8 Memory,#009444,6,2,HALLMARK_MTORC1_SIGNALING,-0.2715807822722,0.2715807822722,TRUE,FALSE,TRUE
bortezomib,72,t_cd8_memory,ROS Pathway,0.143944636678201,1.56136455066174,0.156390977443609,1.54098439901306,CD8 Memory,#009444,6,2,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0203801516486799,0.0203801516486799,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,PI3K/AKT/mTOR Signaling,0.128868760223394,1.45459728098899,0.13938799663656,1.45732823854084,CD8 Memory,#009444,6,2,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.00273095755184993,0.00273095755184993,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Heme Metabolism,0.145454545454545,1.3644790734899,0.156494881950821,1.3973281616648,CD8 Memory,#009444,6,2,HALLMARK_HEME_METABOLISM,0.0328490881749,0.0328490881749,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,UV Response UP,0.199117387466902,1.3400634396068,0.236524537409493,1.3107220487341,CD8 Memory,#009444,6,2,HALLMARK_UV_RESPONSE_UP,-0.0293413908727,0.0293413908727,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Cholesterol Homeostasis,0.29296875,1.31087017059934,0.31304347826087,1.29595844389845,CD8 Memory,#009444,6,2,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01491172670089,0.01491172670089,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Spermatogenesis,0.350444076471474,1.27122358967299,0.340709812108559,1.25272521103063,CD8 Memory,#009444,6,2,HALLMARK_SPERMATOGENESIS,-0.01849837864236,0.01849837864236,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Oxidative Phosphorylation,0.199117387466902,1.23930136164963,0.156390977443609,1.28719177343927,CD8 Memory,#009444,6,2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0478904117896399,0.0478904117896399,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Notch Signaling,0.474549098196393,1.17230144169118,0.405484004985459,1.18422286888205,CD8 Memory,#009444,6,2,HALLMARK_NOTCH_SIGNALING,0.0119214271908701,0.0119214271908701,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Protein Secretion,0.474549098196393,1.14652979281425,0.401544401544402,1.15487447431898,CD8 Memory,#009444,6,2,HALLMARK_PROTEIN_SECRETION,0.00834468150473011,0.00834468150473011,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Mitotic Spindle,0.474549098196393,1.09247581419778,0.401544401544402,1.14297735161829,CD8 Memory,#009444,6,2,HALLMARK_MITOTIC_SPINDLE,0.05050153742051,0.05050153742051,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Apoptosis,0.559440559440559,1.04079307796557,0.531378299120235,1.06766956902663,CD8 Memory,#009444,6,2,HALLMARK_APOPTOSIS,0.0268764910610599,0.0268764910610599,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Myogenesis,0.582633053221289,1.02567017674149,0.575272104683869,1.02684458857352,CD8 Memory,#009444,6,2,HALLMARK_MYOGENESIS,0.00117441183203004,0.00117441183203004,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,WNT/β-Catenin Signaling,0.651901944209637,0.982560928957692,0.605282590173246,0.997788220824553,CD8 Memory,#009444,6,2,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.015227291866861,0.015227291866861,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,G2/M Checkpoint,0.682430410056869,0.945641726867653,0.732375542933511,0.910806671173027,CD8 Memory,#009444,6,2,HALLMARK_G2M_CHECKPOINT,-0.034835055694626,0.034835055694626,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Glycolysis,0.682430410056869,0.939334956049924,0.732375542933511,0.918364163669793,CD8 Memory,#009444,6,2,HALLMARK_GLYCOLYSIS,-0.020970792380131,0.020970792380131,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Bile Acid Metabolism,0.682430410056869,0.909798415460084,0.732375542933511,0.898852787445468,CD8 Memory,#009444,6,2,HALLMARK_BILE_ACID_METABOLISM,-0.010945628014616,0.010945628014616,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,E2F Targets,0.747163223741635,0.889330695784005,0.732375542933511,0.922940455110156,CD8 Memory,#009444,6,2,HALLMARK_E2F_TARGETS,0.033609759326151,0.033609759326151,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Xenobiotic Metabolism,0.747163223741635,0.867298873230444,0.732375542933511,0.892976011651573,CD8 Memory,#009444,6,2,HALLMARK_XENOBIOTIC_METABOLISM,0.0256771384211291,0.0256771384211291,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Peroxisome,0.784106957913567,0.834745692113803,0.812729498164015,0.842383350515489,CD8 Memory,#009444,6,2,HALLMARK_PEROXISOME,0.00763765840168595,0.00763765840168595,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Unfolded Protein Response,0.962720269193306,0.728251447837173,0.954139194139194,0.753081701314189,CD8 Memory,#009444,6,2,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.024830253477016,0.024830253477016,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,MYC Targets V2,0.962720269193306,0.686470640075624,0.962365591397849,0.684298577920884,CD8 Memory,#009444,6,2,HALLMARK_MYC_TARGETS_V2,-0.00217206215473997,0.00217206215473997,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Pancrease Beta Cells,0.962720269193306,-0.625204203708359,0.954139194139194,-0.630896572425548,CD8 Memory,#009444,6,2,HALLMARK_PANCREAS_BETA_CELLS,-0.00569236871718892,0.00569236871718892,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,DNA Repair,0.996055226824458,-0.628544936248921,0.962365591397849,-0.698529276055867,CD8 Memory,#009444,6,2,HALLMARK_DNA_REPAIR,-0.069984339806946,0.069984339806946,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,TGFβ Signaling,0.965116782944057,-0.632793596466606,0.962365591397849,0.629760282203359,CD8 Memory,#009444,6,2,HALLMARK_TGF_BETA_SIGNALING,1.26255387866997,1.26255387866997,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Coagulation,0.747163223741635,-0.861759249053898,0.766917293233083,-0.848778922723045,CD8 Memory,#009444,6,2,HALLMARK_COAGULATION,0.012980326330853,0.012980326330853,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,P53 Pathway,0.662706270627063,-0.973674332220552,0.695547533092659,-0.961919157949541,CD8 Memory,#009444,6,2,HALLMARK_P53_PATHWAY,0.011755174271011,0.011755174271011,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Hypoxia,0.559440559440559,-1.0413593360887,0.575272104683869,-1.02710011404023,CD8 Memory,#009444,6,2,HALLMARK_HYPOXIA,0.0142592220484699,0.0142592220484699,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,TNFβ Signaling via NFκB,0.559440559440559,-1.05232588414258,0.559502664298401,-1.04634234375381,CD8 Memory,#009444,6,2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.00598354038877003,0.00598354038877003,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Apical Surface,0.474549098196393,-1.15790586589271,0.48780487804878,-1.13449118978346,CD8 Memory,#009444,6,2,HALLMARK_APICAL_SURFACE,0.02341467610925,0.02341467610925,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,UV Response DN,0.34804780876494,-1.18615610297971,0.392435660457842,-1.16818932386074,CD8 Memory,#009444,6,2,HALLMARK_UV_RESPONSE_DN,0.0179667791189702,0.0179667791189702,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Estrogen Response Late,0.27256547165014,-1.249477178111,0.340709812108559,-1.22624276485796,CD8 Memory,#009444,6,2,HALLMARK_ESTROGEN_RESPONSE_LATE,0.02323441325304,0.02323441325304,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Complement,0.145454545454545,-1.34900776333723,0.126779143448414,-1.38868064203898,CD8 Memory,#009444,6,2,HALLMARK_COMPLEMENT,-0.03967287870175,0.03967287870175,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Estrogen Response Early,0.143944636678201,-1.40502905055353,0.156390977443609,-1.39137937701226,CD8 Memory,#009444,6,2,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0136496735412699,0.0136496735412699,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,KRAS Signaling DN,0.145454545454545,-1.45838247196352,0.156390977443609,-1.49937627345545,CD8 Memory,#009444,6,2,HALLMARK_KRAS_SIGNALING_DN,-0.04099380149193,0.04099380149193,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Androgen Response,0.143944636678201,-1.47540283542748,0.106597046764965,-1.52452222216923,CD8 Memory,#009444,6,2,HALLMARK_ANDROGEN_RESPONSE,-0.0491193867417501,0.0491193867417501,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Apical Junction,0.125788747865846,-1.51938751222451,0.106597046764965,-1.49725478492883,CD8 Memory,#009444,6,2,HALLMARK_APICAL_JUNCTION,0.0221327272956799,0.0221327272956799,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,Epithelial-Mesenchymal Transition,0.128868760223394,-1.55939520085659,0.146575403793242,-1.53320315482559,CD8 Memory,#009444,6,2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0261920460309999,0.0261920460309999,FALSE,FALSE,FALSE
bortezomib,72,t_cd8_memory,KRAS Signaling UP,0.0873420428056348,-1.59748258916387,0.106597046764965,-1.55867488711123,CD8 Memory,#009444,6,2,HALLMARK_KRAS_SIGNALING_UP,0.0388077020526401,0.0388077020526401,TRUE,FALSE,TRUE
bortezomib,72,t_cd8_memory,Inflammatory Response,0.00160300784417406,-1.88729846595291,0.000708888020576775,-1.92550397454512,CD8 Memory,#009444,6,2,HALLMARK_INFLAMMATORY_RESPONSE,-0.0382055085922099,0.0382055085922099,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_memory,IL6/JAK/STAT3 Signaling,0.0018897465785939,-1.92659992880772,0.00246801728896222,-1.90572262202099,CD8 Memory,#009444,6,2,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0208773067867301,0.0208773067867301,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_memory,IL2/STAT5 Signaling,7.90188188063953e-05,-1.96806153054797,0.000160703183752316,-1.93493575939394,CD8 Memory,#009444,6,2,HALLMARK_IL2_STAT5_SIGNALING,0.03312577115403,0.03312577115403,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_memory,Interferon Alpha Response,1.53745670248476e-05,-2.08910717011149,9.94848055653297e-06,-2.07653733378876,CD8 Memory,#009444,6,2,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0125698363227302,0.0125698363227302,TRUE,TRUE,FALSE
bortezomib,72,t_cd8_memory,Allograft Rejection,4.28137345207846e-09,-2.22537322583434,9.94567074287084e-09,-2.19810802676825,CD8 Memory,#009444,6,2,HALLMARK_ALLOGRAFT_REJECTION,0.0272651990660902,0.0272651990660902,TRUE,TRUE,FALSE
