aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,alt_name,branch,y_offset,group,order,gene_ypos,gene_label,treat_label,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos
t_cd4_cm,72,bortezomib,dmso,648,PDPK1,0.0706534599297923,0.183879851162962,0.0505424592601325,0.0149113503641166,0.0306386111399603,1,up,PDK1,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,35,39,PDPK1 | PDK1,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PLCG1,0.032412590117025,-0.238477614496302,-0.034411271429155,0.190260475472214,0.244215338118435,-1,dn,PLC-γ1,Initial TCR Response,5,Phospholipase C complex,39,44,PLCG1 | PLC-γ1,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PLCG2,-0.210553453629198,-1.11039617149836,-0.480472394741288,9.81783574709892e-25,2.44108313875416e-23,-1,dn,PLC-γ2,Initial TCR Response,5,Phospholipase C complex,38,43,PLCG2 | PLC-γ2,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PPP3CA,-0.0779797452682757,-0.42724682361422,-0.223023176540252,0.00041702732664887,0.00146488920400114,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,24,27,PPP3CA,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PPP3CB,0.00470230346606913,-0.695291288163031,-0.218191639091829,2.66815407026712e-07,1.75283699720572e-06,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,23,26,PPP3CB,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PPP3CC,0.128018156053405,0.241827326831185,0.172938695878012,6.41104500659218e-05,0.000273240474942333,1,up,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,22,25,PPP3CC,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PRKCQ,-0.0280950184339802,-0.520178063142861,-0.187965426085622,0.000598527907112077,0.0020013071280314,-1,dn,PKC-Θ,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,37,41,PRKCQ | PKC-Θ,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PTPN22,-0.116876275981324,-1.49255801194131,-0.503085536149893,5.58598111818077e-29,1.72202965214187e-27,-1,dn,Lyp/Pep,Initial TCR Response,5,TCR Negative Regulator,47,52,PTPN22 | Lyp/Pep,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PTPRC,-0.734010975017246,-2.97794762534508,-0.985119338736063,3.14693797264946e-105,1.02556460715808e-102,-1,dn,CD45,Initial TCR Response,5,TCR Activator,49,54,PTPRC | CD45,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PTPRJ,-0.0413927089646659,-0.572560688133226,-0.202796837642433,1.95479726198254e-05,9.2903776122868e-05,-1,dn,CD148,Initial TCR Response,5,TCR Activator,50,55,PTPRJ | CD148,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RAF1,0.0857859248081658,0.250049159257637,0.125409586910533,0.00325481855276187,0.00863378467847443,1,up,c-RAF,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,16,18,RAF1 | c-RAF,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RASGRP1,0.00334471327219588,-0.327493756395917,-0.11802346891479,0.0311657829200832,0.0560259592485735,-1,dn,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,18,20,RASGRP1,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RELA,0.0686033496704972,0.732047763178707,0.0535961802557817,0.00535866625013628,0.0130988024464221,1,up,p65,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,27,31,RELA | p65,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RICTOR,0.174070369748878,0.073120291410801,0.15911739086935,3.29139556932648e-07,2.1332195498567e-06,1,up,,mTORC pathways,0,mTORC2 complex,1,1,RICTOR,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RPTOR,0.23682479927896,0.706480187606044,0.372974667332609,6.67476674544048e-19,1.23544110653437e-17,1,up,,mTORC pathways,0,mTORC1 complex,4,4,RPTOR,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,SOS1,-0.712294534096081,-0.330643901248935,-0.714856728480735,3.27386654593566e-71,4.45881078084521e-69,-1,dn,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,17,19,SOS1,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TRAC,-0.0853525082367019,-0.803170931081536,-0.33291783769016,6.70678136883149e-12,7.50912637921318e-11,-1,dn,TCRɑ,Initial TCR Response,5,TCR complex,58,63,TRAC | TCRɑ,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TRAF6,0.0798934268273797,0.440770536562022,0.10609854991349,0.000710281672842945,0.0023295224801236,1,up,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,32,36,TRAF6,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TRBC1,-0.205739246649198,-0.849811683874858,-0.253921741852476,1.58270136562908e-11,1.67348203492067e-10,-1,dn,TCRβ,Initial TCR Response,5,TCR complex,59,64,TRBC1 | TCRβ,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TXK,-0.037741420601176,-0.785383043014835,-0.32962491237656,5.53533937510156e-10,4.98617688033581e-09,-1,dn,,Initial TCR Response,5,Phospholipase C complex,40,45,TXK,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,ZAP70,0.055694208430598,-0.842318500379254,-0.153883916166974,2.4466974200719e-08,1.84971946629297e-07,-1,dn,,Initial TCR Response,5,TCR Output,45,50,ZAP70,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_em,72,bortezomib,dmso,180,BCL10,0.00509235460016462,-0.504046864729741,-0.0539537850117783,0.373691403536769,0.499707425876338,-1,dn,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,36,40,BCL10,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,CARD11,-0.0154829986701719,-0.337656579326759,-0.138261534855219,0.304074482966737,0.435768713265712,-1,dn,CARMA1,PKCθ–IKK–NF-κβ pathway,4,CBM complex,34,38,CARD11 | CARMA1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,CD247,0.143090643007801,0.122972373636428,0.151343004083096,0.0587141497612931,0.143601883901289,1,up,CD3ζ,Initial TCR Response,5,TCR complex,56,61,CD247 | CD3ζ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,CD3D,-0.0793688789515788,-0.431049789158698,-0.217895229218706,0.0628231760892719,0.15109286024801,-1,dn,CD3δ,Initial TCR Response,5,TCR complex,60,65,CD3D | CD3δ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,CD3E,-0.135575496191331,-1.41118223878402,-0.417280987642143,1.94314642661401e-09,4.32809281191588e-08,-1,dn,CD3ε,Initial TCR Response,5,TCR complex,61,66,CD3E | CD3ε,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,CD3G,-0.0864703050064505,-1.44702127051219,-0.421418500569454,9.3874124582328e-09,1.86788647002259e-07,-1,dn,CD3γ,Initial TCR Response,5,TCR complex,57,62,CD3G | CD3γ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,CD4,0.0537702518408177,-0.603762760288709,-0.150301854345459,0.0276051386283655,0.0829729477268831,-1,dn,,Initial TCR Response,5,TCR Coreceptor,55,60,CD4,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,CHUK,0.105412742631549,-0.0164968662544798,0.0146458840611895,0.203758660602886,0.334455553994178,1,up,IKKɑ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,30,34,CHUK | IKKɑ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,CSK,0.0138851358509334,-0.0652829922100069,-0.0114046728139231,0.939031771263406,0.953558907589938,-1,dn,,Initial TCR Response,5,TCR Negative Regulator,48,53,CSK,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,DGKA,0.0587943032967135,-1.08485659071407,-0.302580409270189,1.27189589861971e-05,0.000133983010308716,-1,dn,DGKɑ,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,19,22,DGKA | DGKɑ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,FOS,0.0931698019063057,-2.40727870183853,-0.0718785158949129,0.000858917057076037,0.00531863300764788,-1,dn,c-Fos,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,20,23,FOS | c-Fos,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,FYN,-0.015347247452306,-1.00730031590782,-0.199128839987586,0.00990371679943577,0.0381574355516988,-1,dn,,Initial TCR Response,5,ITAM-targeting Kinase,51,56,FYN,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,GRAP2,-0.411953533609866,-2.02106335311246,-0.995304335491773,1.06916503295722e-24,1.15341008495168e-22,-1,dn,GADS,Initial TCR Response,5,Phospholipase C complex,42,47,GRAP2 | GADS,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,IKBKB,0.0554326218063915,-0.0907454510657953,-0.00974403442159938,0.626442734396936,0.715394733814963,-1,dn,IKKβ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,31,35,IKBKB | IKKβ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,IKBKG,0.0808629795183475,0.648129407123218,0.0511917913902516,0.172983885383731,0.299477515414913,1,up,IKKγ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,29,33,IKBKG | IKKγ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,ITK,-0.409981849683935,-2.2031256245211,-1.04046793929727,1.6809137199401e-27,2.38903197592757e-25,-1,dn,,Initial TCR Response,5,Phospholipase C complex,41,46,ITK,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,JUN,0.0475274835555936,0.369758855412186,0.0888050720957525,0.35124886294864,0.479652633649859,1,up,c-Jun,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,21,24,JUN | c-Jun,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,LAT,0.0467823728967664,-2.09037830283425,-0.371900335259429,1.10003890712594e-11,3.17733818529214e-10,-1,dn,,Initial TCR Response,5,Phospholipase C complex,43,48,LAT,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,LCK,-0.195575372125954,-1.87431731932225,-0.583911714844535,1.84667709653596e-14,7.51597578290137e-13,-1,dn,,Initial TCR Response,5,ITAM-targeting Kinase,52,57,LCK,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,LCP2,-0.347584049276643,-2.00761046981784,-0.91254914714035,8.80057234413342e-23,7.95962876458289e-21,-1,dn,SLP-76,Initial TCR Response,5,Phospholipase C complex,44,49,LCP2 | SLP-76,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MALT1,-0.127487074412038,-0.110447694556219,-0.120834481100905,0.0717121369869939,0.164982136326193,-1,dn,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,33,37,MALT1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MAP2K1,0.138778852602101,0.494746771993001,0.25501136961567,0.00483756523065101,0.021843448852874,1,up,MEK1,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,15,17,MAP2K1 | MEK1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MAP2K2,0.0493836608212193,0.534081931150127,0.108235209532565,0.0983603354609212,0.204948100942645,1,up,MEK2,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,14,16,MAP2K2 | MEK2,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MAP2K7,0.0198008764081346,-0.572843062327636,-0.0435513243013499,0.354746973503461,0.483029866294099,-1,dn,MKK7,p38 and JNK pathways,1,JNK activation complex,9,10,MAP2K7 | MKK7,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MAP3K7,0.173965888851698,0.71058302367498,0.305968910566154,3.24276745939829e-05,0.000304997267137104,1,up,TAK1,p38 and JNK pathways,1,JNK activation complex,10,11,MAP3K7 | TAK1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MAPK1,0.107035420312556,0.0580235826241888,0.0659972299969183,0.171859874209899,0.298454870767152,1,up,ERK2,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,13,15,MAPK1 | ERK2,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MAPK14,0.00852039739236691,-0.240969316592387,-0.0803320243180127,0.53393487637117,0.637155509139454,-1,dn,p38ɑ,p38 and JNK pathways,1,p38,11,12,MAPK14 | p38ɑ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MAPK8,0.31643382701217,0.923794056634677,0.530752417326085,5.52459246408155e-08,9.51292325449734e-07,1,up,JNK1,p38 and JNK pathways,1,JNK activation complex,7,8,MAPK8 | JNK1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MAPK9,0.190326168154707,1.0912637830729,0.18036488024076,0.000441630870434837,0.00305356201843516,1,up,JNK2,p38 and JNK pathways,1,JNK activation complex,8,9,MAPK9 | JNK2,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MAPKAP1,0.152555685411346,0.26199217118282,0.174813093245107,0.0207188292993765,0.0666779230090173,1,up,,mTORC pathways,0,mTORC2 complex,3,3,MAPKAP1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MTOR,0.0766229678507186,0.2977271956612,0.0985789596116721,0.208980730064714,0.339973375181587,1,up,,mTORC pathways,0,mTORC1 complex,5,5,MTOR,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,NFATC1,0.129184227112343,0.103831516764282,0.0393736428285466,0.307320766021777,0.438834664524809,1,up,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,25,28,NFATC1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,NFKB1,-0.103729453427642,-0.848727960784156,-0.379802044043106,0.000224658029375906,0.00168333723433629,-1,dn,NF-κB,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,28,32,NFKB1 | NF-κB,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,NFKBIA,-0.00105576258001498,-0.116697155476034,-0.0328186102058751,0.88442258486183,0.911500900650648,-1,dn,IκBɑ,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,26,30,NFKBIA | IκBɑ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PAG1,-0.238548251535586,-1.08971454338691,-0.531101183286134,2.42863238480409e-07,3.80174377159718e-06,-1,dn,,Initial TCR Response,5,TCR Regulator,46,51,PAG1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PDPK1,0.0798601627803171,0.354448407759663,0.0941503775499523,0.09313035169982,0.197744645273936,1,up,PDK1,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,35,39,PDPK1 | PDK1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PLCG1,-0.0121714701429397,-1.23962838534291,-0.165431123715039,0.000787137636226969,0.00493559551454922,-1,dn,PLC-γ1,Initial TCR Response,5,Phospholipase C complex,39,44,PLCG1 | PLC-γ1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PLCG2,-0.107883526568507,-0.921800005594945,-0.338919471102757,6.48353105052029e-05,0.000563626573071443,-1,dn,PLC-γ2,Initial TCR Response,5,Phospholipase C complex,38,43,PLCG2 | PLC-γ2,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PPP3CA,-0.109263536868345,-1.19093901957412,-0.563767652710172,3.11892109104057e-07,4.70612411983493e-06,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,24,27,PPP3CA,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PPP3CB,0.0925669771807632,-0.957336374080111,-0.266376050641732,0.000119024012210255,0.000955396193233677,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,23,26,PPP3CB,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PPP3CC,0.0192528690024681,0.0983304995387557,0.0493724856720129,0.853120287063779,0.888829523903394,1,up,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,22,25,PPP3CC,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PRKCQ,-0.143779312385612,-1.06290089666937,-0.464146487525278,3.32084676507603e-06,3.98435194226535e-05,-1,dn,PKC-Θ,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,37,41,PRKCQ | PKC-Θ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PTPN22,0.0920723208147828,-2.2173441740316,-0.52229419578768,6.53982121569834e-16,3.04987287319599e-14,-1,dn,Lyp/Pep,Initial TCR Response,5,TCR Negative Regulator,47,52,PTPN22 | Lyp/Pep,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PTPRC,-0.771677772984576,-4.35828636846642,-1.18531548125505,5.81372055570693e-42,1.85914478056428e-39,-1,dn,CD45,Initial TCR Response,5,TCR Activator,49,54,PTPRC | CD45,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PTPRJ,-0.0237805669783873,-0.690516442475441,-0.222197507221768,0.0138117639100308,0.0490756087501651,-1,dn,CD148,Initial TCR Response,5,TCR Activator,50,55,PTPRJ | CD148,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,RAF1,0.0914200634453689,0.340486518102272,0.15679933846636,0.0794360581833964,0.17680101043354,1,up,c-RAF,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,16,18,RAF1 | c-RAF,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,RASGRP1,-0.0202436689491294,-0.580847926638279,-0.229332561272446,0.0270705473346471,0.0817227514613724,-1,dn,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,18,20,RASGRP1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,RELA,0.0318744736950601,0.296566640418626,0.0263808354799838,0.706773693503763,0.776687733386437,1,up,p65,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,27,31,RELA | p65,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,RICTOR,0.194694924410918,0.381548193040136,0.267893664482014,0.00115841029986434,0.00683643823984803,1,up,,mTORC pathways,0,mTORC2 complex,1,1,RICTOR,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,RPTOR,0.328289048264212,1.16403517992659,0.594851505097296,1.11961289303545e-13,4.17708910176642e-12,1,up,,mTORC pathways,0,mTORC1 complex,4,4,RPTOR,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,SOS1,-0.947643559161291,-2.41108230482686,-1.10243502777659,3.10004255839829e-41,9.57164864410286e-39,-1,dn,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,17,19,SOS1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,TRAC,-0.108623346817278,-1.50938027092386,-0.526034270002885,4.78969646005544e-11,1.29177536455833e-09,-1,dn,TCRɑ,Initial TCR Response,5,TCR complex,58,63,TRAC | TCRɑ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,TRAF6,0.0652755457298516,0.242180314785091,0.0641897371882523,0.37421979362776,0.500188689676514,1,up,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,32,36,TRAF6,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,TRBC1,-0.192059452963128,-1.10822500984669,-0.239310116316271,0.000199626957147404,0.00151351378009979,-1,dn,TCRβ,Initial TCR Response,5,TCR complex,59,64,TRBC1 | TCRβ,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,TXK,-0.0986000350310532,-1.34094711520186,-0.400706647047716,3.1219988018561e-07,4.70612411983493e-06,-1,dn,,Initial TCR Response,5,Phospholipase C complex,40,45,TXK,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,ZAP70,0.0512493311319708,-0.748618800230611,-0.142927737361848,0.015449899204525,0.0534125086785008,-1,dn,,Initial TCR Response,5,TCR Output,45,50,ZAP70,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_naive,72,bortezomib,dmso,1352,BCL10,0.0407108181875896,0.00492250478075621,0.00321657025734745,0.452342580455664,0.464560481897782,1,up,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,36,40,BCL10,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,CARD11,0.0474302125297649,0.0550213563696129,0.0498681871828978,0.143537931455172,0.157691970024112,1,up,CARMA1,PKCθ–IKK–NF-κβ pathway,4,CBM complex,34,38,CARD11 | CARMA1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,CD247,-0.0241389118290987,-0.530086294500204,-0.152177123408991,1.00689911202165e-05,2.43613156437462e-05,-1,dn,CD3ζ,Initial TCR Response,5,TCR complex,56,61,CD247 | CD3ζ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,CD3D,0.0639384498921246,-0.320868267652869,-0.0886219177477945,3.49145512997262e-06,9.03266903006963e-06,-1,dn,CD3δ,Initial TCR Response,5,TCR complex,60,65,CD3D | CD3δ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,CD3E,-0.0579462479171991,-1.57136798325278,-0.478959207666031,9.99371585580501e-66,3.39499634134294e-64,-1,dn,CD3ε,Initial TCR Response,5,TCR complex,61,66,CD3E | CD3ε,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,CD3G,-0.0574148712180796,-1.90192691929667,-0.577299045570763,7.57208673179257e-89,3.972470058217e-87,-1,dn,CD3γ,Initial TCR Response,5,TCR complex,57,62,CD3G | CD3γ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,CD4,-0.0245090269645709,-1.00375649404252,-0.281437365809028,1.51532859515815e-25,1.55260305627514e-24,-1,dn,,Initial TCR Response,5,TCR Coreceptor,55,60,CD4,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,CHUK,0.0262210895859948,0.625879715711766,0.102783253905299,1.63731421373401e-06,4.41986268209739e-06,1,up,IKKɑ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,30,34,CHUK | IKKɑ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,CSK,0.0378751352436683,-0.462280010747227,-0.0606831719865444,0.000414049133728714,0.000758297231435552,-1,dn,,Initial TCR Response,5,TCR Negative Regulator,48,53,CSK,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,DGKA,0.0224966637272798,-0.708640085147695,-0.244936652416193,2.61336013021122e-16,1.66120721773932e-15,-1,dn,DGKɑ,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,19,22,DGKA | DGKɑ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,FYN,0.131930519899171,0.0760404187256267,0.128967254328743,7.37831383369473e-08,2.34414884505541e-07,1,up,,Initial TCR Response,5,ITAM-targeting Kinase,51,56,FYN,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,GRAP2,-0.160433990943918,-1.8739560505753,-0.773245277975286,1.10042399534889e-107,8.29219499767901e-106,-1,dn,GADS,Initial TCR Response,5,Phospholipase C complex,42,47,GRAP2 | GADS,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,IKBKB,0.0289629093562705,-0.336016410725161,-0.0753725481825497,0.00156487712905104,0.00254538197070331,-1,dn,IKKβ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,31,35,IKBKB | IKKβ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,IKBKG,0.0520995836365575,0.579281676687374,0.030457063490377,0.00896960815436453,0.0125314481698176,1,up,IKKγ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,29,33,IKBKG | IKKγ,Bor/DMSO,CD4 Naive,#93A7D1,1,7
